smiles,valid
CC1CCN(C(=O)CCNS(=O)(=O)c2ccc(F)c(F)c2)CC1,True
Cc1ccc(C)c(C(C)NC(=O)c2cc(C(N)=O)cs2)c1,True
COC(=O)c1ccc(C(=O)Nc2ccc(-c3ccc(=O)[nH]n3)cc2)cc1,True
CCCn1c(NC(=O)Cc2noc3ccccc23)nc2ccccc21,True
CC(C)(C)n1ncc2c(=O)n(CCC(=O)Nc3cc[nH]n3)cnc21,True
c1ccc(CNc2c(-c3ccccc3)nc3cnccn23)cc1,True
Cn1cc(CCC(=O)OCC2COc3ccccc3O2)cn1,True
NC(=O)C1CCN(C(=O)c2sccc2C(F)(F)F)C1,True
COCCOc1ccc(NC(=O)N2CCOC(C)(C)C2)cn1,True
Cc1ccc(C(O)CNCc2ccncc2)cc1C,True
CN(Cc1noc2ncnc(N3CCCC3)c12)Cc1ccc(C#N)cc1,True
Cc1c(Br)cccc1NS(=O)(=O)c1cc(C(N)=O)n(C)c1,True
CCC(=O)Nc1ccc(O)c(C(=O)Nc2ccc3ncccc3c2)c1,True
CCSc1cc(C(=O)NCC2COc3ccccc3C2)ccn1,True
Cc1ccc(S(=O)CC(=O)NCc2ccccc2)nc1,True
NC(=O)COC(=O)Cn1nnc(-c2ccccc2)n1,True
CN(CC(N)=O)C(=O)c1cc(Br)ccc1Cl,True
Cc1cc(NC(=O)N2CCC(OCc3ccc(Cl)cc3)CC2)c[nH]1,True
O=S(=O)(c1cccc(Cl)c1Cl)c1ccccc1,True
Cc1ccc(C(=O)C(C)OCC(F)(F)F)cc1,True
CCN(CC(=O)OC)Cc1c(C(N)=O)sc(C)c1N,True
COc1cccc(-n2c(C)nc3scc(C)c3c2=O)c1,True
CC1CCN(C(=O)CSc2ccc3c(c2)OCCCO3)CC1,True
CC(C)(C)NC(=O)c1ccccc1NC(=O)N1CCOCC1,True
O=C(NCCOc1ccccc1Cl)Nc1ccc(F)cc1,True
COc1ccc(C(=O)n2c(C(F)(F)F)nc3ccccc32)cc1,True
Fc1ccc(C2CCN(c3ncnc4ccsc34)CC2)c(F)c1,True
Cn1cc(N2CCC3CN(C(=O)c4cccs4)CC3C2=O)cn1,True
COc1ccc(CCC(=O)Nc2snnc2CO)cc1OC,True
COc1ccccc1-c1nnc2c3ccccc3nc(N)n12,True
COc1cccn(CC(=O)N(CCC#N)c2ccc(F)cc2)c1=O,True
CCOc1cc(NC(=O)c2cc(F)c(NC(C)=O)c(F)c2)ncn1,True
COc1ccccc1CCN(C)C(=O)CCc1c(C)nn(C)c1C,True
Cc1cc(C(=O)Nc2nc(C)c(C)s2)c2cnn(C)c2n1,True
Cc1ccc(S(=O)(=O)NCC(C)Cn2cccn2)c(C)c1,True
COCCN1C(=O)c2ccccc2NC1c1c[nH]c2ccccc12,True
Cc1ccc(C(=O)NC2CCCc3ccccc32)c(C)n1,True
CCCNC(=O)C(C#N)Cc1cc(OC)c(OC)cc1OC,True
Cc1nc(CCNC(=O)C2Cc3ccccc3O2)sc1C,True
CN(CC(=O)Nc1ccccc1F)c1ccccc1,True
Cc1cccn2cc(CS(=O)(=O)c3ccc(F)c(F)c3)nc12,True
CN(Cc1ccc(F)cc1)C(=O)COc1cccc(N)c1,True
O=C(NC1CCCC1)c1cc(Br)cn1C(F)F,True
Cc1cc(-c2noc(CCCC(=O)NCc3ccccc3)n2)ccc1F,True
Cc1cc(F)ccc1NC(=O)CSc1nncs1,True
Cc1ccc2cccc(C(=O)NCCNC(=O)c3ccccc3)c2n1,True
CC1=C(c2ccccc2)N=C(NS(C)(=O)=O)NC1,True
c1cncc(-c2noc(CN3CCOCC3C3CC3)n2)c1,True
O=C(OCc1nc2ccccc2s1)c1ccc(-n2cncn2)cc1,True
O=C(NCC(=O)N1CCc2ccc(Cl)cc2C1)c1ccc(=O)[nH]c1,True
Cc1ccc(CNC(=O)NCc2nnc3ccccn23)s1,True
CCOC(=O)c1sc2ncnc(NC3COC4(CCCC4)C3)c2c1C,True
CCCCCNc1nnc(-c2ccc(C)o2)s1,True
CNC(=O)c1cccc(CN2CCOC(C)(C)C2)c1,True
CC(O)(CNC(=O)c1ccc(-n2ccnn2)cc1)c1ccsc1,True
Cc1cnc(C(=O)OCc2cc(-c3ccc(F)cc3)on2)cn1,True
CCC(=O)N1CCCCC1C(=O)N(C)c1cc(C)ccc1C,True
CCOC(=O)c1c(NC(=O)Cc2ccc(F)cc2)sc(C)c1C,True
COCCn1c(=O)c2c(nc(N)n2C)n(C)c1=O,True
CC(OCc1ccccc1)C(=O)N(C(C)C)C1CCC1,True
CCC(NC(=O)C(C)n1cncn1)c1cccs1,True
Cc1ccccc1C(=O)NCC(=O)Nc1ccc2c(c1)OCO2,True
COc1cccc(-c2nn3c(-c4c(C)nc(C)nn4C)nnc3s2)c1,False
Cn1cccc1C(=O)N1CCC2(CC1)CCN(c1ncccn1)CC2,True
Cc1cc(C(=O)N(CCC#N)Cc2ccco2)c2cccc(C)c2n1,True
CCOC(=O)NCC(=O)NC(C)C(C)(C)c1ccccc1,True
COc1ccc(C)cc1S(=O)(=O)NCCOc1ccc(F)cc1,True
CCOC(=O)c1c(NC(=O)Cc2ccccc2)sc(C)c1C,True
CCN(CC)S(=O)(=O)N1CCCCC1CCn1cccn1,True
CCN(CC)C(=O)c1cc2c([nH]c1=O)CC(c1ccc(F)cc1)CC2=O,True
O=C1CN(C(=O)Cc2cccc(Br)c2)c2ccccc2N1,True
CC(Cn1nnn(-c2ccccc2)c1=O)NC(N)=O,True
COc1ccccc1OCCNC(=O)c1cnn[nH]1,True
CN(Cc1ccccc1)C(=O)c1snc(-c2ccccc2)c1N,True
COc1ccccc1NS(=O)(=O)c1ccc(C#N)cc1,True
COc1ccc(S(=O)(=O)N(C)C2CC2)cc1Br,True
Cn1nccc1CNC(=O)C1(Cc2ccccc2)CCC1,True
Oc1ccc(SCc2noc(-c3ccsc3)n2)cc1,True
O=C(Nc1ccccc1F)c1ccc(OCC(F)F)nc1,True
Cc1ccc(C)c(-n2c(CCO)nc3ccccc32)c1,True
CCC(C)C(NC(=O)Nc1ccc(C(=O)NC)cc1)C(=O)OC,True
COCc1nc(C(=O)Oc2ccc(C)cc2)ccc1OC,True
CCOc1ccc(CN(C(=O)c2ccc(C#N)cc2)C2CC2)cc1,True
CCCCOc1ccccc1-c1ccc(C(=O)NC)c(N)n1,True
CCCOc1ccc(CCC(=O)NC2CCCC2)cc1N,True
Cc1ccc2c(cnn2CCC(=O)Nc2ccncc2)c1,True
O=C(Nc1ccc(-n2cncn2)cc1)c1n[nH]c(=O)c2ccccc12,True
CN(C(=O)c1cccc(NC(=O)NC2CC2)c1)C1CC1,True
N#Cc1ccc(NC(=O)NCc2ncccc2F)cc1,True
Cc1noc2nc(C(C)C)cc(C(=O)Nc3ccnn3C(C)C)c12,True
CC(=O)Oc1ccccc1C(=O)Nc1nnc(C(C)(C)C)s1,True
COc1ccc2nc(NC(=O)CNC(=O)c3ccsc3)sc2c1,True
O=C(NCCCc1ccccc1)NCC1(O)CCOCC1,True
CCn1cnnc1C1CCN(C(=O)Cc2ccc(C)nc2)CC1,True
NC(=O)c1ccc(C2CN(C(Cc3ccccc3)C3=O)CCO2)nc1,False
CC1(C)CCC(CNC(=O)c2ccc(-n3cccn3)cc2)CC1,True
CCOc1ccc(CNC(=O)C2CC2c2ccc(F)cc2)cc1OC,True
CNC(=O)c1cccc(NCc2cnn(C(C)(C)C)c2)c1C,True
CC(C)CCC(C)NC(=O)c1n[nH]c(=O)c2ccccc12,True
CC1CCN(C(=O)Nn2cnc3ccccc32)C(C)C1,True
CC(C)C(C)NC(=O)N1CCCCC1C(=O)N1CCN(C)CC1,True
Cc1nn(CC(=O)NCc2ccccc2Cl)c2ccccc12,True
CCn1nc(C)cc1C(=O)OCC(=O)c1ccc(OC)cc1Cl,True
Cc1noc(-c2sccc2OC(F)F)c1CC#N,True
CN(c1ccccc1)C1CCN(C(=O)c2cccn2C)CC1,True
Cc1cc(NC(=O)NCc2cccc(Cl)c2)no1,True
CCOC1CCN(C(=O)NCCCc2nc3ccccc3[nH]2)CC1,True
CS(=O)(=O)c1ccc(NCc2cccc3cn[nH]c23)cn1,True
O=C(CN1c2ccc(F)cc2-c2ccccc2S1=O)NC1CC1,True
Fc1ccccc1Cn1nnc(-c2cccs2)n1,True
Cc1oc(-c2ccco2)nc1CC(=O)NCCC(C)C,True
CC1=C(c2ccccc2)S(=O)(=O)N=C1Nc1nonc1C,True
COc1ccccc1OCCN(C)c1nccn2cnnc12,True
Cc1nc2cc(=O)[nH]n2c(C)c1Cn1ccnc1-c1ccccc1,True
CC(C)Oc1cc(OC(=O)C2CC3CCC2O3)ccc1N1CCCC1=O,True
NS(=O)(=O)c1c[nH]c(C(=O)N(Cc2cccc(F)c2)C2CC2)c1,True
Cc1ccc(-c2nc(CCNC(=O)N3CCOCC3)co2)cc1,True
COc1ccc(CN2CCOCC(O)C2)cc1OC(F)F,True
CCCC1(NC(=O)C2COc3ccccc3O2)CCCC1,True
CC(C)CNC1=NS(=O)(=O)c2cc(Cl)ccc2N1,True
CC(=O)NCCNC(=O)N1CCN(c2cccc(Cl)c2)CC1,True
O=C(Nc1ccc(NC(=O)C2CC2)cc1)c1c(F)cccc1F,True
Cc1nc(N2CCOCC2)ncc1C(=O)NC1CCCCC1,True
NC(=O)c1cccc2cccc(C(=O)NC3CCCCCC3)c12,True
Cc1nc(C2CCCN2C(=O)c2nn(CC(C)C)cc2Cl)no1,True
CC(C)(C)C(NC(=O)Cn1ccc(=O)[nH]c1=O)C(N)=O,True
CCc1cc(C(=O)CSc2cc(C)[nH]c(=O)n2)[nH]n1,True
COC(CNC(=O)NCC(F)(F)F)c1ccc(C)s1,True
CCCn1cnnc1C1CCCN(C(=O)NCc2ccccc2)C1,True
C=CCOc1cccc(NC(=O)CN2CCCCC2=O)c1,True
Cc1noc(C)c1S(=O)(=O)N(Cc1ccco1)c1ccccc1F,True
NC(=O)NCc1ccc(NC(=O)CCC2CCCCC2)cc1,True
COCCN1CC(C(=O)N2CC3(CCCC3)c3ccccc32)CC1=O,True
CCc1ccccc1NC(=O)NCc1nc2ccccc2n1CC,True
CC(C(=O)NCc1cccs1)N1Cc2ccccc2C1=O,True
Cc1onc(N)c1S(=O)(=O)NCc1cccc(Cl)c1,True
CCc1nc(C)c(-c2csc(NCC(C)C)n2)s1,True
CS(=O)(=O)c1ccc(NCc2nonc2N)cc1,True
Cc1cc(=O)[nH]c(NC(CO)C(Cl)(Cl)Cl)n1,True
CCOC(=O)c1nn(-c2cccc(C(F)(F)F)c2)cc1O,True
CC(=O)NC(CC(C)C)c1nc(C2CCOCC2)nn1CC(F)(F)F,True
Nc1cnnc(-c2cc(Br)ccc2F)n1,True
O=C1c2ccccc2C2(c3ccccc3)NCCN12,True
Cc1ccc(NC2C(=O)Nc3c2cccc2c3ccccc34)cc1,False
O=S(=O)(NC1CCN(c2ccccc2)CC1)c1ccc(F)cc1,True
COc1ccc2cc(C3CN(c4ncc(C)cn4)CCO3)ccc2c1,True
Cc1cc(Cl)c(C(=O)Nc2ccc3[nH]nc(C(N)=O)c3c2)cc1C,True
CC(=O)N1CCC(NC(=O)c2cc(C)n(Cc3ccco3)c2C)CC1,True
CCCn1nc(C(=O)N2CCC(CO)C(O)C2)ccc1=O,True
Cc1nnc(SC(C)C(=O)NCc2ccc(F)cc2)s1,True
CC(C)CCOc1cccc(CN2CCC3(C2)OCCO3)c1,True
Cc1cccc2nc(C(=O)Nc3cccc(Br)c3)c(F)n12,True
CCC(C)Sc1nnc(-c2ccccc2Cl)n1N,True
O=C(Nc1ccc(-n2ccnc2)cc1)c1ccccc1F,True
Cc1cc(C2CCCN(C(=O)c3ccncc3Cl)C2)n[nH]1,True
CC(O)(CNS(=O)(=O)Cc1ccc(Br)cc1)C1CC1,True
CCCOC(=O)c1ccc(-c2cnn(CCC)c2)c(N)c1C,True
Cc1noc(COCC(=O)Nc2cccc(-c3ncco3)c2)n1,True
COCCc1nc2cc(NCC3CC4C=CC3C4)ccc2o1,True
CCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)c2ccccc12,True
CC(=O)NC(C(=O)NS(=O)(=O)N1CCCCCC1)C(C)C,True
Cc1ccc(O)c(C(=O)c2cnn(-c3nc(C)cc(C)n3)c2)c1,True
C#CCOc1ccccc1OCC(=O)N1CCOCC1,True
CCSc1nnc(SC(C)C(=O)NCC2CCCO2)s1,True
CCn1c(SCC(=O)N(C)C)nnc1-c1cccc(C)c1,True
O=C(NCc1ccncc1)c1ccc(Cn2cccn2)o1,True
Cc1cc(O)ccc1NC(=O)CC(c1ccccc1)c1ccco1,True
OC(COCC1CCCO1)c1ccccc1Br,True
COc1cc(OC)c(C(=O)N2CCCCC2C)cc1OC,True
O=C(c1ccco1)N(Cc1cccnc1)c1ccc(Cl)cc1,True
COCC1CCCC12CN(C(=O)NC1CCCC1)CCO2,True
Cc1nn(C)c2nc(N3CCCCC3C3OCCO3)sc12,True
Cc1cc(CNS(=O)(=O)c2cc(Cl)ccc2Cl)no1,True
C#Cc1cccc(NCC(=O)NCCc2ccc(C)cc2C)c1,True
O=C1CN(Cc2cc(-c3ccccc3)[nH]n2)CCN1C1CCCC1,True
CC(C)c1c(C(=O)N(C)C)cnn1Cc1ccccc1,True
CC(N(C)C(=O)c1cccc(Br)c1)C(C)(C)C,True
CC1(C)CN(C(=O)CCCOc2ccccc2Cl)CCO1,True
CNS(=O)(=O)CCCSc1ncnc2c1cnn2C,True
COc1ccc(C(=O)Nc2ccc3oc(=O)[nH]c3c2)cc1,True
CCC(C)NC(=O)c1cc2c(nc3sccn32)s1,True
CCCOc1ccc(-c2cc(C(=O)OC)no2)cc1,True
CC(C)c1nc(CC(=O)Nc2nccn(C)c2=O)cs1,True
Nc1cc(C(=O)Nc2ccccc2F)ccc1Cl,True
Cc1cnccc1NC(=O)c1ccc2ccccc2c1,True
O=C(Nc1ccccc1)Nc1cccc(-n2cnnc2)c1,True
Cc1cccc(S(=O)(=O)NCC#CCOc2cccnc2)c1,True
CC(C)n1c(N)nnc1SCc1ccc(CO)cc1,True
O=C(c1cc(-c2ccc(F)cc2)[nH]n1)N1CC2CCC1C2,True
CCc1cc2c(CNc3ccc4cn[nH]c4c3)cc(=O)oc2cc1O,True
COCCc1ncc(C(=O)NCc2cccnc2)c(N)n1,True
CCCOc1ccc2c(c1)C(c1cncs1)NCC2,True
CCc1nc2cc(Cl)cnc2n1CCOc1cccc(N)c1,True
Cn1cc(N)cc1C(=O)Nc1cc(Cl)ccc1Cl,True
CC(C)C(=O)N1CCN(c2cc(N3CCOCC3)ncn2)CC1,True
O=C(Nc1ccc(F)cc1)Nn1cnnc1C1CCCCC1,True
c1ccc(-n2ncc3c(NCC4CCCO4)ncnc32)nc1,True
O=C(c1ccccn1)N1CCN2C(=O)N(C3CCOCC3)CC2C1,True
O=C(Nc1ccccc1NC(=O)c1ccc[nH]c1=O)c1ccccn1,True
CC(C)c1ccccc1NC(=O)CSc1nnc(C(C)C)n1N,True
CCC(C)Nc1nc(C)c(C(=O)OCC(N)=O)s1,True
COc1c(C2CCCN2C(=O)CCCn2cccc2)c(C)nn1C,True
C#CCOC(=O)Cc1csc(Cc2ccccc2)n1,True
Cc1cnc(NC(=O)Cc2c(F)cccc2Cl)s1,True
COC(=O)C(C)CNC(=O)Nc1cc(F)ccc1OC,True
CCOc1ccc(NC(=O)c2ccc(-c3nc(C)no3)cc2)c(C)c1,True
CCCOC(=O)C(C)n1c2ccc(OC)cc2c2nc(N)nn21,True
CC(C)COc1ccc(CNC(=O)Cc2ccc[nH]2)cc1,True
CCOc1ccc(C(=O)Nc2nc(C)cs2)nn1,True
NC(=O)CC(NC(=O)c1coc2ccccc12)c1ccccc1,True
CN(Cc1nc2ccsc2c(=O)[nH]1)C(=O)c1ccc(F)cc1Cl,True
O=c1c2c3c(sc2ncn1CCN1CCOCC1)CCCC3,True
COc1ccc(NC(=O)Cc2cn3ccsc3n2)cc1OC,True
Cc1cn(-c2ccccc2)nc1NC(=O)NC1C=CC(CO)C1,True
Cc1ccc(CNC(=O)C(C)Sc2ccccc2)o1,True
Nc1nnc(SCc2cccc(C(F)(F)F)c2)n1C1CC1,True
COCc1nc(CNc2ncnc3[nH]cnc23)nc2ccccc12,True
CCN(CC)C(=O)c1nnn(-c2ccc(C)cc2)c1CCC(=O)OC,True
Cc1nnc(CSc2ccc(C(F)(F)F)cn2)n1C,True
CN(CCc1cn[nH]c1)C(=O)Cn1cccc(OCC#N)c1=O,True
Cc1cccc(C(=O)c2ccc(OCC(=O)N(C)C)cc2)c1,True
Cc1occc1C(=O)N1CCCC1Cc1cccc(F)c1,True
CC(=O)c1ccc(NC(=O)NCC2(C(=O)N(C)C)CCCC2)cc1C,True
Cc1cc(CN(C)C(=O)c2ccc(-c3ccsc3)nc2C)no1,True
Cn1nc(CNC(=O)c2ccc3c(c2)OCO3)cc1-c1ccccn1,True
CCCc1nnc(NC(=O)CCC(=O)N(C)C)s1,True
O=C(c1ccco1)N1CC2CCCC2(COc2cccnc2)C1,True
O=C(NCCc1cccc(Cl)c1Cl)NCC(F)(F)F,True
COC(=O)c1ccc(NC(=O)c2cccc(-n3cccc3)c2)cc1,True
O=C(Nc1cccc(F)c1)c1ccc2c(=O)n3c(nc2c1)CCC3,True
CN1C(=O)CC(C(=O)OCCCC(N)=O)C1c1ccc(F)cc1,True
COc1ccc(CC(CO)c2ccccc2OC)cc1,True
Cc1cc(C)cc(C(=O)OCC(=O)N2CCCC2)c1,True
Cc1cc2occ(CC(=O)NCC(O)c3ccc(F)cc3)c2cc1C,True
Cc1nc(N2CCn3cccc3C2c2ccccc2)c2cnn(C)c2n1,True
O=C(CCCc1cc(F)ccc1F)Nc1n[nH]c(-c2ccco2)n1,True
Cc1cccc(CN2CC3CN(S(C)(=O)=O)CCOC3C2)n1,True
CCOc1ccc(NC(=O)N(C)Cc2ccccc2OC)cc1,True
CC(C)CN1CC2(CCN(c3ncc(C#N)cc3Cl)CC2)CC1=O,True
O=C(CNC(=O)c1cc(Cl)c2c(c1)OCCCO2)NC1CC1,True
c1ccc2c(c1)ncn2Cc1nc(-c2cccs2)no1,True
O=C(c1cncc(F)c1)N(CC(O)c1ccccc1)C1CCCCC1,True
COCCN1C(=O)COC2CN(C(=O)c3cnc(C)cn3)CC21,True
c1ccc(OC2COCCN(Cc3cccnc3)C2)cc1,True
Cc1noc(C2CCCN(C(=O)c3cccc4ncccc34)C2)n1,True
O=C(NCCCOC1CCCC1)c1cccc2cn[nH]c12,True
CCc1n[nH]c(C2CN(C(=O)C3CCc4ccccc43)CCO2)n1,True
N#CCOc1c(Cl)cc(Cl)cc1CN1CCOCC1C1CC1,True
Cc1cccc(CCCOC(=O)C2CC(=O)N(C3CC3)C2)n1,True
Cc1ccc(C(N)c2nc(C)c(C)s2)c(C)c1,True
COC(=O)C1CCN(c2ccc3nncn3n2)CC1,True
CC(CCO)CNC(=O)Cc1ccc(F)cc1F,True
CCCC(=O)Nc1cccc(S(=O)(=O)Nc2ccccc2F)c1,True
Cc1cnc(N2CC3CN(Cc4nccs4)CC3C2)nc1,True
NC(=O)c1ccc(CSc2ccccc2Cl)cc1,True
CC(C(=O)NCCc1ccc(Cl)cc1)n1nnc(-c2ccccc2)n1,True
CN(C)c1cc(OC2CC2)ccc1OC(C)(C)C,True
Cn1c(=O)n(CC(=O)NC(C)(C)C)c2ccccc21,True
CCS(=O)(=O)c1ccc(NC(=O)NC(C)c2ccc(C)o2)cc1,True
CC(C)C(C)NC(=O)c1sccc1Br,True
Cc1ccc(SCCC(=O)Nc2c(C)nn(C)c2C)cc1,True
CCNS(=O)(=O)c1ccc(Br)c(C(=O)OC)c1,True
CCc1ocnc1C(=O)N1CCC(OCc2ccc(F)cc2)CC1,True
Cc1cccc2c(=O)n(CCC(=O)NC(C)c3ccncc3)cnc12,True
CCN(CC(=O)Nc1ccccc1OCC)C(=O)c1cc(C)oc1C,True
CC(CO)NC(=O)CCCOc1cccc2c1CCCC2,True
COC(=O)c1cccc(-n2nnc(CO)c2CO)c1,True
CCN(CC(=O)NC(C)C)C(=O)c1cc(C)c(CC)n(C)c1=O,True
CN(CC(N)=O)S(=O)(=O)c1cn(C)c(=O)n(C)c1=O,True
CCCCN(C)c1ccc(C(=O)NCc2c[nH]nc2C)cc1,True
COC(=O)C(C)CNC(=O)Nc1cnccc1C,True
N#Cc1nc(C=Cc2ccccc2)c(=O)n(N)c1N,True
O=C(NC(c1ccccc1)c1ccc2c(c1)OCCO2)C1CCOCC1,True
CCc1noc(CC)c1CC(=O)Nc1ccc(OCC(N)=O)c(C)c1,True
CC(C)(C)n1ccnc(Sc2ccccn2)c1=O,True
CCOC(=O)c1cnc(-n2nc(C)cc2C)nc1N1CCCC1,True
COCC(NC(=O)Nc1cccc(SC)c1)c1ccc(C)o1,True
Cc1cc2ccccc2n1CC(=O)N(C)Cc1ccncc1F,True
c1ccc(CN2CCn3c(nnc3C3CC3)C2)nc1,True
CCCC1CN(C(=O)Nc2ccc3c(c2)oc(=O)n3C)CCO1,True
C#CCN(C)CCCc1cc(-c2ccccc2OC)n[nH]1,True
COCCCNC(=O)Cn1cnc2scc(C3CC3)c2c1=O,True
CCC(=O)N1c2ccccc2SCC12C(=O)N(C)CC2C,True
COCC(NC(=O)Cc1ccc(Cl)c(Cl)c1)c1ccco1,True
CC(=O)N(C)C1CCN(C(=O)Nc2cc(F)c(F)cc2Cl)CC1,True
CC1CN(C(=O)c2nn(C)c3ccccc3c2=O)CC(C)O1,True
CCNC(=O)Nc1cccc(S(=O)(=O)NC(C)C)c1,True
Cc1cccc(CN2CCOc3nc4c(C)cccc4cc3C2=O)n1,True
Cc1nc(CC2CCCC2)sc1C(=O)Nc1ccnc2ccnn12,True
CCN(CC)S(=O)(=O)c1cc(C(=O)N2CCCC2)ccc1Cl,True
CCc1ccc(CN(CC(=O)N(C)C)CC(F)(F)F)cc1,True
N#Cc1cc(-c2ccccc2)sc1NC(=O)NCc1ncc[nH]1,True
COC(=O)c1cc(Cl)ccc1NCC(=O)Nc1cc(C)on1,True
CCOC(=O)C1(NC(=O)c2ccc(C)s2)CCCC1,True
CC(C)C(=O)NC1(c2cccc(Br)c2)CCC1,True
Cc1noc(C)c1CN1CC(OCc2cccnc2)C2COCC21,True
O=C(c1cc(=O)c2ccccc2o1)N1CC2CCC1C2,True
Cc1nc(C)c(C(=O)N2CC=C(c3c[nH]c4ccccc34)CC2)s1,True
O=C(Cc1noc2ccccc12)Oc1cccc(-n2cnnn2)c1,True
N#CC(CC(=O)Nc1cccc(Cl)c1)c1cccnc1,True
CC(C)CCNC(=O)Nc1ccc(C(=O)N2CCCCC2C)cc1,True
CCOc1cccc(C(=O)Nc2ccc3ccn(C)c3c2)c1,True
Cc1ccc(C)c(NC(=O)c2ccc(S(=O)(=O)NCC3CC3)cc2)c1,True
CCCCCOC1CC(C(C)(C)C)Oc2c(C)nn(C)c21,True
O=C(Nc1nccs1)NC1CCCc2ccccc21,True
Cc1nc(Nc2ncccn2)cc(C2CN(S(C)(=O)=O)C2)n1,True
COc1ccccc1-c1cc2n(c1)CCN(Cc1cccc(F)c1)C2=O,True
CCN(CC(=O)N1CC(C)OC(C)C1)c1ccccc1,True
CC(=O)c1cc(-c2ccccc2)nn2cccc12,True
O=C(Cc1ccccc1F)NCc1nc2ccccc2s1,True
Cc1noc(C2CN(CCOc3cccc(F)c3)C2)n1,True
O=C(NCCc1ccncc1)c1cccc(N2CCCC2=O)c1,True
O=C(Nc1ccc(N2CCNC2=O)cc1)c1ccc(Cl)cc1Cl,True
CC(C)NC(=O)C(C)Cc1ccc(OC(C)C)cc1,True
COc1cccc(CNC(=O)c2c(N)oc3ccccc23)c1,True
Nc1ccc2c(c1)N(C(=O)Cc1c(F)cccc1Cl)CCS2,True
CN(CCc1ccccc1)C(=O)CCn1cnc2ccccc2c1=O,True
COC(=O)C1=C(C)C(C(=O)NCc2ccccc2)=NC1C,True
Cc1nc(-c2cccc(NC(=O)c3ccc4c(c3)OCCO4)c2)n[nH]1,True
CC(C)C(O)C1NCCc2cc(Br)ccc21,True
COc1ccc(NC(C)=O)cc1NC(C)c1nc(C(C)C)no1,True
Cc1ccc(C(=O)Nc2ccnn2CC(C)C)cn1,True
COC(=O)Cn1c(CNC(=O)c2ccccc2)nc2ccccc21,True
Cc1noc(C)c1CC(=O)NCC(C)(C)c1ccncc1,True
CCn1cc(NC(=O)N2CCc3sccc3C2)cn1,True
N#CCC(NCc1ccncc1)c1cccc(Br)c1,True
CCOCCCn1cnc2scc(-c3ccc(F)cc3)c2c1=O,True
Cc1nnsc1C(=O)N1CCCN(C(=O)COc2ccccc2)CC1,True
Cc1cc(C(O)Cc2ccc3c(c2)OCO3)ccc1N,True
COc1ccc(CNn2cnc(C)c2)cc1OC,True
COc1ccc(OC)c(CCc2nnc(NC(C)=O)s2)c1,True
CC(C#N)Oc1ccc(-c2ccc3c(c2)C(=O)CN3)cc1,True
O=C(NCCNc1cc(-n2cccc2)ncn1)c1n[nH]c2c1CCC2,True
CC(C)(CNC(=O)c1nc(-c2cccs2)no1)c1ccncc1,True
COCc1cccc(NC(=O)c2cccc(NC(=O)C3CC3)c2)c1,True
COc1ccc(Cl)cc1CC(=O)Nc1nonc1C,True
Cc1nnc(CNC(=O)C2(c3cc(-c4ccccc4F)on3)CC2)n1C,True
O=c1n(Cc2cccc(F)c2)nc2n1CCCCC2,True
COC(=O)c1cc(-c2ccoc2)cc2nc(C)nn12,True
CCn1nc(C2CCOCC2)nc1C1CCN(c2ncccn2)CC1,True
CC1CCN(S(=O)(=O)c2c[nH]c(C(=O)N3CCCC3)c2)C(C)C1,True
CCOc1ccc(F)c(C(=O)OCC2CC(=O)N(C3CC3)C2)c1F,True
CCn1c(SCC(=O)N2CCNC(=O)C2)nc2ccccc21,True
O=C(NCC=Cc1ccccc1)c1ccccc1F,True
Cc1nc(C(=O)Nc2nc(-c3ccccc3C)cs2)c[nH]1,True
O=C(NC1CCN(CC(F)(F)F)C1)N1CC2CCCC2C1,True
CCCS(=O)(=O)Nc1cc(C(=O)OC)cc(F)c1C,True
CCc1ccccc1NC(=O)COC(=O)c1ccc(O)cc1O,True
Cc1nn(C)c2c3c(c(C)cc12)CN(C(N)=O)C3,True
Cc1ccc(NCC(=O)Nc2c(C)nn3cnnc3c2C)c(C)c1,True
CN(C)C(=O)COc1ccc2cc(C(C)O)c(=O)oc2c1,True
CCNc1oc(COc2ccc(Cl)cc2C)nc1C#N,True
O=C(Nc1ccc(Cl)cc1OCC(F)(F)F)c1ccon1,True
CN(CCC(F)(F)F)C(=O)CCc1ncc(-c2ccccc2)o1,True
CCn1nc(C)c(NC(=O)Nc2cc(F)ccc2OC(C)C)c1C,True
CCOC(=O)CC1CCN=C(C(=O)OCC)C1,True
CCCC1CN(C(=O)Nc2cccc(-c3nnnn3CC)c2)CCO1,True
Cc1n[nH]c2ncc(C(=O)NC(C)c3cccnc3)cc12,True
CC1CCCN(C(=O)c2ccccc2Br)CC1,True
COc1ccc(Br)cc1Cn1ccnc1C#N,True
CC1COCC(C)N1CCOc1ccccc1Cl,True
CCn1c(N2CCC(C(=O)NC(C)C)CC2)nc2ccccc21,True
COc1ccc(NC(=O)c2ccc(Cl)cc2F)cn1,True
Cc1noc(C)c1NC(=O)C(C)Oc1ccccc1C#N,True
CCC(CO)NC(=O)Nc1ccc(Cl)cc1C,True
Cn1nncc1CNc1c(F)cc(Br)cc1F,True
CCN(Cc1ccccc1)C(=O)C(Cc1ccccc1)n1cnnn1,True
Cc1cc(=O)n(-c2cccc(C(=O)Nc3cccc(C)c3C)c2)[nH]1,True
